country,year_month,Conflict,Economic,Governance,Political,Social,push_factor_index
Syria,2007-05-01,21,0,1,15,0,37
Syria,2007-05-01,19,0,-6,-6,0,7
Syria,2007-05-01,21,0,0,5,0,26
Syria,2007-05-01,10,2,1,0,12,25
Syria,2007-05-01,11,2,0,4,3,20
Syria,2007-05-01,22,0,0,2,1,25
Syria,2007-05-01,16,0,0,-4,2,14
Syria,2007-05-01,24,0,-2,-2,4,24
Syria,2007-05-01,0,0,0,27,0,27
Syria,2007-05-01,15,0,0,20,3,38
Syria,2007-05-01,22,0,-10,12,1,25
Syria,2007-05-01,33,0,0,9,0,42
Syria,2007-05-01,15,0,0,3,0,18
Syria,2007-05-01,10,0,0,15,0,25
Syria,2007-05-01,2,0,0,6,0,8
Syria,2007-05-01,71,0,-2,30,7,106
Syria,2007-05-01,112,0,0,15,29,156
Syria,2007-05-01,51,0,1,5,6,63
Syria,2007-05-01,56,4,0,33,2,95
Syria,2007-05-01,64,2,0,39,0,105
Syria,2007-05-01,35,0,0,3,6,44
Syria,2007-05-01,23,0,7,9,0,39
Syria,2007-05-01,27,0,3,2,2,34
Syria,2007-05-01,18,0,1,27,0,46
Syria,2007-05-01,30,0,0,8,3,41
Syria,2007-05-01,27,0,-2,38,8,71
Syria,2007-05-01,67,0,-9,44,8,110
Yemen,2007-05-01,2,0,0,0,0,2
Yemen,2007-05-01,5,0,0,3,0,8
Yemen,2007-05-01,12,0,0,3,0,15
Yemen,2007-05-01,1,0,0,0,3,4
Yemen,2007-05-01,21,0,0,9,0,30
Yemen,2007-05-01,0,0,0,0,0,0
Yemen,2007-05-01,0,0,0,0,0,0
Yemen,2007-05-01,0,0,0,12,0,12
Yemen,2007-05-01,5,0,0,6,0,11
Yemen,2007-05-01,7,0,0,11,2,20
Yemen,2007-05-01,11,0,0,9,0,20
Yemen,2007-05-01,0,0,0,3,0,3
Yemen,2007-05-01,0,0,0,-6,0,-6
Yemen,2007-05-01,0,0,0,0,0,0
Yemen,2007-05-01,1,0,0,0,0,1
Yemen,2007-05-01,0,0,0,3,0,3
Yemen,2007-05-01,39,0,0,-1,0,38
Yemen,2007-05-01,25,0,0,12,0,37
Yemen,2007-05-01,13,0,0,0,0,13
Yemen,2007-05-01,3,0,0,0,0,3
Yemen,2007-05-01,3,0,2,11,0,16
Yemen,2007-05-01,8,0,0,0,0,8
Yemen,2007-05-01,0,0,0,0,0,0
Yemen,2007-05-01,6,0,0,0,0,6
Yemen,2007-05-01,1,0,0,0,0,1
Yemen,2007-05-01,0,0,0,-4,0,-4
Yemen,2007-05-01,1,0,0,-6,0,-5
Yemen,2007-05-01,3,0,0,3,0,6
Yemen,2007-05-01,16,0,0,54,2,72
Afghanistan,2012-09-01,237,0,0,42,16,295
Afghanistan,2012-09-01,247,0,0,24,16,287
Afghanistan,2012-09-01,199,0,0,26,77,302
Afghanistan,2012-09-01,40,0,0,-2,6,44
Afghanistan,2012-09-01,238,0,0,96,28,362
Afghanistan,2012-09-01,119,0,0,69,11,199
Afghanistan,2012-09-01,260,0,1,42,4,307
Afghanistan,2012-09-01,85,0,0,13,15,113
Afghanistan,2012-09-01,134,4,0,20,19,177
Afghanistan,2012-09-01,273,4,3,47,39,366
Afghanistan,2012-09-01,315,6,1,42,30,394
Afghanistan,2012-09-01,496,2,4,84,57,643
Afghanistan,2012-09-01,256,2,2,90,32,382
Afghanistan,2012-09-01,377,4,2,98,58,539
Afghanistan,2012-09-01,484,2,6,8,51,551
Afghanistan,2012-09-01,418,0,1,40,27,486
Afghanistan,2012-09-01,338,4,4,33,53,432
Afghanistan,2012-09-01,427,0,3,86,74,590
Afghanistan,2012-09-01,223,4,1,59,46,333
Afghanistan,2012-09-01,170,2,7,41,39,259
Afghanistan,2012-09-01,140,0,5,44,11,200
Afghanistan,2012-09-01,114,0,0,25,19,158
Afghanistan,2012-09-01,105,0,1,-5,15,116
Afghanistan,2012-09-01,123,0,3,53,18,197
Afghanistan,2012-09-01,202,2,1,34,30,269
Afghanistan,2012-09-01,146,0,-1,57,24,226
Afghanistan,2012-09-01,122,0,1,34,9,166
Afghanistan,2012-09-01,167,2,6,23,11,209
Afghanistan,2012-09-01,108,0,1,94,8,211
Afghanistan,2012-09-01,253,0,2,62,21,338
Albania,2012-09-01,0,0,0,0,0,0
Albania,2012-09-01,0,0,0,3,0,3
Albania,2012-09-01,13,0,0,0,0,13
Albania,2012-09-01,1,0,0,0,0,1
Albania,2012-09-01,2,0,-1,3,0,4
Albania,2012-09-01,0,0,0,0,0,0
Albania,2012-09-01,23,0,2,3,6,34
Albania,2012-09-01,0,0,0,0,0,0
Albania,2012-09-01,40,0,-1,6,0,45
Albania,2012-09-01,14,0,-1,3,0,16
Albania,2012-09-01,1,0,0,0,0,1
Albania,2012-09-01,-1,0,0,-4,0,-5
Albania,2012-09-01,5,0,0,0,0,5
Albania,2012-09-01,0,0,0,0,0,0
Albania,2012-09-01,0,0,0,0,0,0
Albania,2012-09-01,1,0,0,3,0,4
Albania,2012-09-01,0,0,0,0,0,0
Albania,2012-09-01,-2,0,0,12,0,10
Albania,2012-09-01,2,0,0,9,0,11
Albania,2012-09-01,0,0,-2,0,0,-2
Albania,2012-09-01,0,0,0,6,1,7
Albania,2012-09-01,0,0,0,0,0,0
Albania,2012-09-01,0,0,0,3,0,3
Albania,2012-09-01,0,0,0,-2,2,0
Albania,2012-09-01,1,0,0,0,1,2
Albania,2012-09-01,-5,0,0,0,0,-5
Albania,2012-09-01,-5,0,0,10,2,7
Albania,2012-09-01,0,0,0,0,0,0
Albania,2012-09-01,0,0,0,0,0,0
Algeria,2012-09-01,24,0,-6,0,2,20
Algeria,2012-09-01,14,0,0,39,4,57
Algeria,2012-09-01,50,0,-22,3,1,32
Algeria,2012-09-01,9,0,-4,6,0,11
Algeria,2012-09-01,6,0,0,9,0,15
Algeria,2012-09-01,7,0,0,0,0,7
Algeria,2012-09-01,2,0,0,0,0,2
Algeria,2012-09-01,1,0,0,0,0,1
Algeria,2012-09-01,30,0,-28,18,0,20
Algeria,2012-09-01,37,0,-18,9,0,28
Algeria,2012-09-01,0,0,0,-6,2,-4
Algeria,2012-09-01,13,0,-6,3,5,15
Algeria,2012-09-01,3,0,-4,0,0,-1
Algeria,2012-09-01,12,0,0,0,0,12
Algeria,2012-09-01,7,0,0,0,4,11
Algeria,2012-09-01,17,0,0,15,1,33
Algeria,2012-09-01,25,0,0,18,5,48
Algeria,2012-09-01,33,0,0,21,3,57
Algeria,2012-09-01,12,0,0,6,3,21
Algeria,2012-09-01,21,0,0,12,4,37
Algeria,2012-09-01,11,0,0,-2,1,10
Algeria,2012-09-01,0,0,0,0,0,0
Algeria,2012-09-01,6,0,0,7,0,13
Algeria,2012-09-01,4,0,-4,1,0,1
Algeria,2012-09-01,8,0,0,0,4,12
Algeria,2012-09-01,-1,0,0,0,0,-1
Algeria,2012-09-01,10,0,0,7,0,17
Algeria,2012-09-01,25,0,-2,1,1,25
Algeria,2012-09-01,1,0,0,1,5,7
Algeria,2012-09-01,0,0,0,6,0,6
Bangladesh,2012-09-01,24,0,-2,22,0,44
Bangladesh,2012-09-01,59,0,-5,42,5,101
Bangladesh,2012-09-01,16,0,0,2,6,24
Bangladesh,2012-09-01,3,0,0,0,0,3
Bangladesh,2012-09-01,20,0,0,29,5,54
Bangladesh,2012-09-01,31,0,-1,9,0,39
Bangladesh,2012-09-01,18,0,0,7,1,26
Bangladesh,2012-09-01,31,0,0,9,3,43
Bangladesh,2012-09-01,43,0,-2,18,1,60
Bangladesh,2012-09-01,21,0,0,7,5,33
Bangladesh,2012-09-01,95,0,-2,13,1,107
Bangladesh,2012-09-01,43,0,-3,29,5,74
Bangladesh,2012-09-01,38,0,0,11,19,68
Bangladesh,2012-09-01,27,0,-2,12,86,123
Bangladesh,2012-09-01,19,0,0,6,9,34
Bangladesh,2012-09-01,25,0,0,12,9,46
Bangladesh,2012-09-01,16,0,-2,6,8,28
Bangladesh,2012-09-01,57,0,1,51,39,148
Bangladesh,2012-09-01,37,0,0,7,29,73
Bangladesh,2012-09-01,6,0,0,34,8,48
Bangladesh,2012-09-01,26,0,0,8,8,42
Bangladesh,2012-09-01,36,0,0,28,9,73
Bangladesh,2012-09-01,27,0,1,21,15,64
Bangladesh,2012-09-01,24,0,0,18,7,49
Bangladesh,2012-09-01,28,0,0,11,8,47
Bangladesh,2012-09-01,23,0,2,12,3,40
Bangladesh,2012-09-01,10,0,1,0,2,13
Bangladesh,2012-09-01,29,0,-6,3,3,29
Bangladesh,2012-09-01,29,0,-6,9,9,41
Bangladesh,2012-09-01,57,0,0,33,47,137
Cameroon,2012-09-01,5,0,0,0,0,5
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,17,0,0,0,0,17
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,0,0,0,6,0,6
Cameroon,2012-09-01,2,0,0,18,1,21
Cameroon,2012-09-01,4,0,0,-4,0,0
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,0,0,0,6,0,6
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,0,0,0,-2,0,-2
Cameroon,2012-09-01,2,0,0,0,0,2
Cameroon,2012-09-01,3,0,0,0,0,3
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,-1,0,0,3,0,2
Cameroon,2012-09-01,0,0,0,9,0,9
Cameroon,2012-09-01,0,0,0,9,0,9
Cameroon,2012-09-01,0,0,0,3,0,3
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,0,0,0,0,0,0
Cameroon,2012-09-01,3,0,0,0,2,5
Cameroon,2012-09-01,1,0,0,0,0,1
Cameroon,2012-09-01,0,0,0,0,0,0
China,2012-09-01,95,2,3,55,7,162
China,2012-09-01,98,2,-1,44,4,147
China,2012-09-01,116,2,-7,29,10,150
China,2012-09-01,62,4,0,8,1,75
China,2012-09-01,246,6,-8,37,16,297
China,2012-09-01,159,12,3,45,34,253
China,2012-09-01,126,8,-9,37,11,173
China,2012-09-01,101,2,-2,4,19,124
China,2012-09-01,128,2,0,16,13,159
China,2012-09-01,133,0,0,95,25,253
China,2012-09-01,139,6,5,25,22,197
China,2012-09-01,162,0,-2,35,38,233
China,2012-09-01,94,6,0,46,24,170
China,2012-09-01,172,0,4,57,25,258
China,2012-09-01,94,0,1,16,10,121
China,2012-09-01,112,0,-2,24,21,155
China,2012-09-01,247,10,1,112,39,409
China,2012-09-01,237,4,1,7,49,298
China,2012-09-01,91,4,-4,40,9,140
China,2012-09-01,166,8,-5,64,23,256
China,2012-09-01,164,2,-19,59,28,234
China,2012-09-01,63,0,2,7,12,84
China,2012-09-01,96,0,-2,5,7,106
China,2012-09-01,188,12,-4,76,29,301
China,2012-09-01,162,4,-7,79,22,260
China,2012-09-01,300,6,0,87,46,439
China,2012-09-01,183,4,2,53,23,265
China,2012-09-01,272,2,2,74,15,365
China,2012-09-01,149,4,2,27,13,195
China,2012-09-01,59,0,-3,37,15,108
Egypt,2012-09-01,84,0,-1,68,10,161
Egypt,2012-09-01,66,0,-1,32,5,102
Egypt,2012-09-01,-4,4,0,59,15,74
Egypt,2012-09-01,30,2,2,12,5,51
Egypt,2012-09-01,119,0,1,19,0,139
Egypt,2012-09-01,80,0,0,30,10,120
Egypt,2012-09-01,26,0,-8,1,9,28
Egypt,2012-09-01,99,0,-3,35,3,134
Egypt,2012-09-01,96,2,0,56,3,157
Egypt,2012-09-01,54,0,-4,38,5,93
Egypt,2012-09-01,60,0,-2,0,23,81
Egypt,2012-09-01,200,4,-1,26,64,293
Egypt,2012-09-01,236,0,-2,61,98,393
Egypt,2012-09-01,330,4,1,94,108,537
Egypt,2012-09-01,389,0,7,105,129,630
Egypt,2012-09-01,362,2,8,66,69,507
Egypt,2012-09-01,206,0,0,117,64,387
Egypt,2012-09-01,380,0,-2,148,96,622
Egypt,2012-09-01,114,0,-1,95,35,243
Egypt,2012-09-01,162,0,-3,42,20,221
Egypt,2012-09-01,261,0,-1,66,41,367
Egypt,2012-09-01,144,0,-2,75,30,247
Egypt,2012-09-01,180,0,0,33,32,245
Egypt,2012-09-01,153,0,4,107,19,283
Egypt,2012-09-01,192,0,-2,36,10,236
Egypt,2012-09-01,147,0,6,41,35,229
Egypt,2012-09-01,83,0,-3,119,14,213
Egypt,2012-09-01,55,0,2,76,13,146
Egypt,2012-09-01,82,0,0,29,23,134
Egypt,2012-09-01,41,0,-4,19,17,73
Eritrea,2012-09-01,6,0,0,3,0,9
Eritrea,2012-09-01,11,0,0,3,0,14
Eritrea,2012-09-01,8,0,0,0,0,8
Eritrea,2012-09-01,19,0,0,22,0,41
Eritrea,2012-09-01,34,4,0,-5,0,33
Eritrea,2012-09-01,6,0,0,9,1,16
Eritrea,2012-09-01,0,0,0,-2,0,-2
Eritrea,2012-09-01,3,2,0,0,0,5
Eritrea,2012-09-01,5,0,0,4,0,9
Eritrea,2012-09-01,-1,0,0,0,0,-1
Eritrea,2012-09-01,0,0,0,1,0,1
Eritrea,2012-09-01,6,0,0,6,2,14
Eritrea,2012-09-01,5,0,0,0,0,5
Eritrea,2012-09-01,0,0,0,0,0,0
Eritrea,2012-09-01,0,0,0,0,0,0
Eritrea,2012-09-01,10,0,0,-2,0,8
Eritrea,2012-09-01,2,0,0,1,0,3
Eritrea,2012-09-01,1,0,2,3,0,6
Eritrea,2012-09-01,5,0,0,0,0,5
Eritrea,2012-09-01,3,0,0,0,0,3
Eritrea,2012-09-01,5,0,0,21,0,26
Eritrea,2012-09-01,3,0,0,0,0,3
Eritrea,2012-09-01,3,0,0,12,0,15
Eritrea,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,1,0,0,1
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,2,0,0,0,0,2
Georgia,2012-09-01,2,0,0,0,0,2
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,2,0,0,2,0,4
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,7,0,0,0,0,7
Georgia,2012-09-01,6,0,0,0,0,6
Georgia,2012-09-01,0,0,0,0,0,0
Georgia,2012-09-01,3,0,0,3,1,7
Georgia,2012-09-01,2,0,0,15,0,17
Georgia,2012-09-01,0,0,1,0,0,1
Georgia,2012-09-01,0,0,0,-2,0,-2
Georgia,2012-09-01,5,0,0,0,0,5
Georgia,2012-09-01,-5,0,0,0,0,-5
Georgia,2012-09-01,0,0,0,9,0,9
India,2012-09-01,46,0,0,39,8,93
India,2012-09-01,74,0,-6,7,12,87
India,2012-09-01,81,2,-5,22,21,121
India,2012-09-01,30,0,-2,2,2,32
India,2012-09-01,88,2,-1,41,3,133
India,2012-09-01,88,2,-1,51,21,161
India,2012-09-01,62,0,-12,4,7,61
India,2012-09-01,69,0,1,22,15,107
India,2012-09-01,66,0,1,8,5,80
India,2012-09-01,81,0,0,9,7,97
India,2012-09-01,68,2,-1,7,6,82
India,2012-09-01,88,2,2,5,16,113
India,2012-09-01,81,0,-2,32,9,120
India,2012-09-01,77,0,-7,29,14,113
India,2012-09-01,41,2,-13,28,10,68
India,2012-09-01,67,0,-6,23,7,91
India,2012-09-01,77,0,-2,37,20,132
India,2012-09-01,116,0,0,27,24,167
India,2012-09-01,51,0,-11,27,17,84
India,2012-09-01,74,0,-11,54,19,136
India,2012-09-01,31,4,-20,39,21,75
India,2012-09-01,32,2,-12,10,11,43
India,2012-09-01,55,0,-10,22,17,84
India,2012-09-01,64,2,-4,62,15,139
India,2012-09-01,82,2,-10,37,12,123
India,2012-09-01,52,0,-2,42,22,114
India,2012-09-01,97,0,-2,31,5,131
India,2012-09-01,59,0,0,14,9,82
India,2012-09-01,50,2,0,23,11,86
India,2012-09-01,42,2,-2,13,11,66
Iran,2012-09-01,91,0,0,27,5,123
Iran,2012-09-01,118,0,2,43,10,173
Iran,2012-09-01,98,0,0,15,12,125
Iran,2012-09-01,42,0,0,-4,0,38
Iran,2012-09-01,162,2,1,51,8,224
Iran,2012-09-01,99,0,-2,16,7,120
Iran,2012-09-01,121,0,-5,82,19,217
Iran,2012-09-01,45,0,-3,13,15,70
Iran,2012-09-01,95,2,0,26,17,140
Iran,2012-09-01,122,0,-4,29,6,153
Iran,2012-09-01,217,0,2,33,5,257
Iran,2012-09-01,143,0,3,31,16,193
Iran,2012-09-01,99,0,3,37,34,173
Iran,2012-09-01,160,2,3,9,31,205
Iran,2012-09-01,48,0,3,15,25,91
Iran,2012-09-01,178,2,2,35,18,235
Iran,2012-09-01,156,2,0,25,39,222
Iran,2012-09-01,145,0,-4,0,20,161
Iran,2012-09-01,181,0,-7,70,16,260
Iran,2012-09-01,126,0,-2,51,17,192
Iran,2012-09-01,154,0,0,32,26,212
Iran,2012-09-01,127,0,1,49,12,189
Iran,2012-09-01,176,0,0,91,15,282
Iran,2012-09-01,225,6,-3,158,27,413
Iran,2012-09-01,297,2,2,117,44,462
Iran,2012-09-01,430,2,-9,161,71,655
Iran,2012-09-01,420,6,2,150,56,634
Iran,2012-09-01,323,0,-1,61,32,415
Iran,2012-09-01,155,0,11,100,22,288
Iran,2012-09-01,244,0,-1,60,91,394
Iraq,2012-09-01,92,0,4,22,8,126
Iraq,2012-09-01,97,0,0,41,9,147
Iraq,2012-09-01,139,0,2,31,12,184
Iraq,2012-09-01,12,0,0,-1,3,14
Iraq,2012-09-01,133,8,2,64,11,218
Iraq,2012-09-01,180,0,-2,47,9,234
Iraq,2012-09-01,331,0,-1,39,19,388
Iraq,2012-09-01,131,0,0,4,7,142
Iraq,2012-09-01,163,0,0,100,9,272
Iraq,2012-09-01,215,0,4,127,18,364
Iraq,2012-09-01,255,0,-2,119,44,416
Iraq,2012-09-01,215,0,-1,21,21,256
Iraq,2012-09-01,170,0,2,12,28,212
Iraq,2012-09-01,203,6,2,32,46,289
Iraq,2012-09-01,87,0,3,12,42,144
Iraq,2012-09-01,88,4,0,21,20,133
Iraq,2012-09-01,253,2,0,26,37,318
Iraq,2012-09-01,70,0,0,14,13,97
Iraq,2012-09-01,107,0,2,18,26,153
Iraq,2012-09-01,112,2,-3,34,14,159
Iraq,2012-09-01,117,6,0,30,94,247
Iraq,2012-09-01,60,0,0,37,43,140
Iraq,2012-09-01,62,0,-2,22,4,86
Iraq,2012-09-01,68,2,0,23,11,104
Iraq,2012-09-01,106,4,0,12,15,137
Iraq,2012-09-01,79,8,0,20,13,120
Iraq,2012-09-01,107,8,0,1,18,134
Iraq,2012-09-01,203,38,-2,33,14,286
Iraq,2012-09-01,81,0,3,12,11,107
Iraq,2012-09-01,83,0,-6,3,2,82
Morocco,2012-09-01,10,0,0,12,2,24
Morocco,2012-09-01,0,0,0,21,0,21
Morocco,2012-09-01,664,4,-5,109,50,822
Morocco,2012-09-01,5,0,2,-2,0,5
Morocco,2012-09-01,19,0,0,37,0,56
Morocco,2012-09-01,7,0,0,3,7,17
Morocco,2012-09-01,4,0,0,3,4,11
Morocco,2012-09-01,2,0,0,0,0,2
Morocco,2012-09-01,6,0,0,0,2,8
Morocco,2012-09-01,1,6,0,12,0,19
Morocco,2012-09-01,0,0,0,6,2,8
Morocco,2012-09-01,19,0,0,21,15,55
Morocco,2012-09-01,167,0,-2,107,92,364
Morocco,2012-09-01,39,0,1,33,38,111
Morocco,2012-09-01,27,0,0,33,10,70
Morocco,2012-09-01,15,0,0,0,0,15
Morocco,2012-09-01,12,0,0,6,4,22
Morocco,2012-09-01,11,0,0,9,5,25
Morocco,2012-09-01,6,0,0,15,0,21
Morocco,2012-09-01,10,0,0,6,0,16
Morocco,2012-09-01,2,0,0,0,3,5
Morocco,2012-09-01,4,0,0,0,0,4
Morocco,2012-09-01,-1,2,0,3,0,4
Morocco,2012-09-01,7,0,0,9,3,19
Morocco,2012-09-01,6,0,0,22,5,33
Morocco,2012-09-01,12,0,0,0,0,12
Morocco,2012-09-01,0,0,0,3,0,3
Morocco,2012-09-01,3,0,0,3,0,6
Morocco,2012-09-01,3,0,0,-3,0,0
Morocco,2012-09-01,-1,0,0,0,0,-1
Nigeria,2012-09-01,28,0,0,3,3,34
Nigeria,2012-09-01,39,0,-6,-4,1,30
Nigeria,2012-09-01,16,0,1,20,2,39
Nigeria,2012-09-01,3,0,0,0,0,3
Nigeria,2012-09-01,31,4,0,24,5,64
Nigeria,2012-09-01,21,0,1,10,9,41
Nigeria,2012-09-01,38,0,3,21,4,66
Nigeria,2012-09-01,13,0,-2,13,0,24
Nigeria,2012-09-01,9,0,0,-6,0,3
Nigeria,2012-09-01,6,0,0,19,1,26
Nigeria,2012-09-01,30,0,0,1,4,35
Nigeria,2012-09-01,23,0,0,4,4,31
Nigeria,2012-09-01,22,0,1,16,2,41
Nigeria,2012-09-01,52,0,2,47,35,136
Nigeria,2012-09-01,41,0,0,15,10,66
Nigeria,2012-09-01,61,2,-2,21,2,84
Nigeria,2012-09-01,41,0,1,40,1,83
Nigeria,2012-09-01,31,2,-4,3,5,37
Nigeria,2012-09-01,38,0,0,19,8,65
Nigeria,2012-09-01,61,0,0,10,5,76
Nigeria,2012-09-01,29,0,-2,16,18,61
Nigeria,2012-09-01,37,0,0,-3,10,44
Nigeria,2012-09-01,28,0,1,7,15,51
Nigeria,2012-09-01,22,0,0,8,7,37
Nigeria,2012-09-01,24,2,1,15,4,46
Nigeria,2012-09-01,39,0,0,32,8,79
Nigeria,2012-09-01,53,0,-3,37,9,96
Nigeria,2012-09-01,7,0,4,35,0,46
Nigeria,2012-09-01,7,0,0,24,3,34
Nigeria,2012-09-01,20,0,0,6,9,35
Pakistan,2012-09-01,46,0,0,11,7,64
Pakistan,2012-09-01,82,0,0,68,6,156
Pakistan,2012-09-01,79,0,0,54,18,151
Pakistan,2012-09-01,38,0,0,21,1,60
Pakistan,2012-09-01,107,0,-2,28,19,152
Pakistan,2012-09-01,123,2,0,37,10,172
Pakistan,2012-09-01,146,6,1,14,16,183
Pakistan,2012-09-01,91,4,0,2,4,101
Pakistan,2012-09-01,54,0,-2,31,5,88
Pakistan,2012-09-01,53,0,0,11,6,70
Pakistan,2012-09-01,177,10,-2,50,13,248
Pakistan,2012-09-01,81,8,0,17,5,111
Pakistan,2012-09-01,163,0,1,53,16,233
Pakistan,2012-09-01,100,6,0,82,37,225
Pakistan,2012-09-01,96,0,0,38,20,154
Pakistan,2012-09-01,117,0,1,28,18,164
Pakistan,2012-09-01,120,0,3,45,39,207
Pakistan,2012-09-01,116,0,2,83,18,219
Pakistan,2012-09-01,145,0,-1,75,21,240
Pakistan,2012-09-01,118,0,-13,102,43,250
Pakistan,2012-09-01,102,0,1,97,41,241
Pakistan,2012-09-01,58,0,0,75,42,175
Pakistan,2012-09-01,79,10,2,85,44,220
Pakistan,2012-09-01,167,0,2,86,57,312
Pakistan,2012-09-01,167,0,1,46,23,237
Pakistan,2012-09-01,159,0,-4,33,11,199
Pakistan,2012-09-01,111,0,0,75,35,221
Pakistan,2012-09-01,135,2,0,49,6,192
Pakistan,2012-09-01,99,0,0,25,7,131
Pakistan,2012-09-01,52,0,0,20,12,84
Sierra Leone,2012-09-01,0,0,0,3,0,3
Sierra Leone,2012-09-01,6,0,0,0,0,6
Sierra Leone,2012-09-01,2,0,0,0,0,2
Sierra Leone,2012-09-01,2,0,0,0,0,2
Sierra Leone,2012-09-01,15,0,0,6,4,25
Sierra Leone,2012-09-01,3,4,0,18,5,30
Sierra Leone,2012-09-01,0,0,0,0,1,1
Sierra Leone,2012-09-01,3,0,0,0,0,3
Sierra Leone,2012-09-01,15,0,0,0,0,15
Sierra Leone,2012-09-01,0,0,0,0,0,0
Sierra Leone,2012-09-01,4,0,0,12,0,16
Sierra Leone,2012-09-01,4,0,0,1,0,5
Sierra Leone,2012-09-01,7,0,2,9,2,20
Sierra Leone,2012-09-01,3,0,0,0,1,4
Sierra Leone,2012-09-01,0,0,0,0,0,0
Sierra Leone,2012-09-01,0,0,0,0,0,0
Sierra Leone,2012-09-01,5,2,0,9,7,23
Sierra Leone,2012-09-01,4,0,0,0,3,7
Sierra Leone,2012-09-01,-11,0,0,0,0,-11
Sierra Leone,2012-09-01,2,0,0,9,0,11
Sierra Leone,2012-09-01,-9,0,0,0,0,-9
Sierra Leone,2012-09-01,0,0,0,0,0,0
Sierra Leone,2012-09-01,0,0,0,0,0,0
Sierra Leone,2012-09-01,0,0,0,0,0,0
Sierra Leone,2012-09-01,0,0,0,0,1,1
Sierra Leone,2012-09-01,2,0,0,9,0,11
Sierra Leone,2012-09-01,0,2,0,12,1,15
Sierra Leone,2012-09-01,0,0,0,0,0,0
Sierra Leone,2012-09-01,0,0,0,0,0,0
Sierra Leone,2012-09-01,0,0,0,0,0,0
Somalia,2012-09-01,29,0,0,9,1,39
Somalia,2012-09-01,73,0,-2,25,0,96
Somalia,2012-09-01,79,0,-4,13,11,99
Somalia,2012-09-01,25,2,0,12,2,41
Somalia,2012-09-01,85,0,-2,27,9,119
Somalia,2012-09-01,99,0,-2,40,12,149
Somalia,2012-09-01,155,0,-2,68,10,231
Somalia,2012-09-01,47,0,-1,8,6,60
Somalia,2012-09-01,53,0,0,26,3,82
Somalia,2012-09-01,73,2,2,55,17,149
Somalia,2012-09-01,99,0,2,25,17,143
Somalia,2012-09-01,120,0,0,5,14,139
Somalia,2012-09-01,60,0,0,29,11,100
Somalia,2012-09-01,107,0,1,47,14,169
Somalia,2012-09-01,61,0,0,7,19,87
Somalia,2012-09-01,38,0,0,18,5,61
Somalia,2012-09-01,102,0,-2,47,13,160
Somalia,2012-09-01,102,2,0,18,10,132
Somalia,2012-09-01,66,0,3,25,4,98
Somalia,2012-09-01,48,0,0,41,10,99
Somalia,2012-09-01,101,0,1,27,9,138
Somalia,2012-09-01,33,0,-4,35,1,65
Somalia,2012-09-01,29,0,2,26,13,70
Somalia,2012-09-01,111,4,-4,27,6,144
Somalia,2012-09-01,78,0,0,27,11,116
Somalia,2012-09-01,63,0,0,30,2,95
Somalia,2012-09-01,72,0,-7,13,9,87
Somalia,2012-09-01,78,0,-1,59,2,138
Somalia,2012-09-01,62,2,0,24,10,98
Somalia,2012-09-01,60,0,0,7,13,80
Syria,2012-09-01,221,28,1,45,27,322
Syria,2012-09-01,164,0,2,76,21,263
Syria,2012-09-01,547,2,0,50,50,649
Syria,2012-09-01,44,2,0,-7,5,44
Syria,2012-09-01,341,6,-5,44,57,443
Syria,2012-09-01,272,4,-8,11,33,312
Syria,2012-09-01,688,10,-1,180,70,947
Syria,2012-09-01,232,4,1,82,17,336
Syria,2012-09-01,162,0,-10,15,35,202
Syria,2012-09-01,269,0,-1,71,19,358
Syria,2012-09-01,261,14,0,55,34,364
Syria,2012-09-01,190,2,0,1,23,216
Syria,2012-09-01,236,16,-4,13,34,295
Syria,2012-09-01,201,16,-2,53,19,287
Syria,2012-09-01,94,0,-2,7,4,103
Syria,2012-09-01,201,4,-2,-1,12,214
Syria,2012-09-01,294,0,-9,24,41,350
Syria,2012-09-01,341,2,-7,24,61,421
Syria,2012-09-01,196,0,6,75,24,301
Syria,2012-09-01,309,0,-4,26,23,354
