country,year_month,Conflict,Economic,Governance,Other,Political,Social,Unknown,push_factor_index
Somalia,29/05/2010,11,0,-2,0,-1,0,0,8
Somalia,30/05/2010,0,0,0,0,19,0,0,19
Somalia,31/05/2010,9,0,0,0,1,0,0,10
Syria,01/05/2010,21,0,0,0,3,0,0,24
Syria,02/05/2010,20,0,5,0,13,0,0,38
Syria,03/05/2010,6,2,3,0,3,4,0,18
Syria,04/05/2010,8,0,1,0,0,0,0,9
Syria,05/05/2010,5,0,0,0,0,1,0,6
Syria,06/05/2010,-2,0,0,0,0,0,0,-2
Syria,07/05/2010,7,0,0,0,3,0,0,10
Syria,08/05/2010,7,0,0,0,0,0,0,7
Syria,09/05/2010,2,0,0,0,15,3,0,20
Syria,10/05/2010,7,0,0,0,9,0,0,16
Syria,11/05/2010,5,0,0,0,2,0,0,7
Syria,12/05/2010,15,0,0,0,11,0,0,26
Syria,13/05/2010,0,0,0,0,7,0,0,7
Syria,14/05/2010,0,0,0,0,0,0,0,0
Syria,15/05/2010,13,0,0,0,11,0,0,24
Syria,16/05/2010,2,0,0,0,1,1,0,4
Syria,17/05/2010,0,0,0,0,-2,2,0,0
Syria,18/05/2010,11,0,0,0,0,0,0,11
Syria,19/05/2010,13,0,0,0,10,0,0,23
Syria,20/05/2010,0,0,0,0,0,0,0,0
Syria,21/05/2010,10,0,0,0,12,0,0,22
Syria,22/05/2010,3,0,0,0,20,4,0,27
Syria,23/05/2010,25,0,1,0,14,0,0,40
Syria,24/05/2010,8,0,0,0,0,0,0,8
Syria,25/05/2010,17,0,-1,0,3,0,0,19
Syria,26/05/2010,0,0,0,0,3,0,0,3
Syria,27/05/2010,0,0,0,0,6,0,0,6
Syria,28/05/2010,6,0,0,0,9,0,0,15
Syria,29/05/2010,2,0,0,0,4,0,0,6
Syria,30/05/2010,8,0,0,0,6,0,0,14
Syria,31/05/2010,6,0,0,0,0,0,0,6
Yemen,01/05/2010,26,0,0,0,26,5,0,57
Yemen,02/05/2010,1,0,-4,0,9,2,0,8
Yemen,03/05/2010,16,0,0,0,12,1,0,29
Yemen,04/05/2010,19,0,0,0,-2,2,0,19
Yemen,05/05/2010,1,0,0,0,0,0,0,1
Yemen,06/05/2010,0,0,0,0,0,0,0,0
Yemen,07/05/2010,3,0,0,0,0,0,0,3
Yemen,08/05/2010,0,0,0,0,0,0,0,0
Yemen,09/05/2010,2,0,0,0,6,0,0,8
Yemen,10/05/2010,5,0,0,0,9,0,0,14
Yemen,11/05/2010,4,0,0,0,0,3,0,7
Yemen,12/05/2010,0,0,0,0,3,9,0,12
Yemen,13/05/2010,1,0,0,0,3,5,0,9
Yemen,14/05/2010,3,0,0,0,21,0,0,24
Yemen,15/05/2010,3,0,0,0,9,6,0,18
Yemen,16/05/2010,0,0,0,0,9,0,0,9
Yemen,17/05/2010,3,0,0,0,3,0,0,6
Yemen,18/05/2010,15,0,1,0,32,2,0,50
Yemen,19/05/2010,9,0,0,0,15,1,0,25
Yemen,20/05/2010,2,0,0,0,9,3,0,14
Yemen,21/05/2010,15,0,-5,0,-10,0,0,0
Yemen,22/05/2010,12,0,0,0,6,0,0,18
Yemen,23/05/2010,57,0,0,0,26,7,0,90
Yemen,24/05/2010,0,0,0,0,6,0,0,6
Yemen,25/05/2010,5,0,0,0,-4,2,0,3
Yemen,26/05/2010,2,2,0,0,-2,0,0,2
Yemen,27/05/2010,0,0,0,0,9,0,0,9
Yemen,28/05/2010,7,0,0,0,0,2,0,9
Yemen,29/05/2010,11,0,0,0,-2,2,0,11
Yemen,30/05/2010,0,0,0,0,2,0,0,2
Yemen,31/05/2010,0,0,0,0,6,0,0,6
Afghanistan,01/11/2010,194,0,2,0,88,55,0,339
Afghanistan,02/11/2010,198,2,-7,0,62,22,0,277
Afghanistan,03/11/2010,394,4,2,0,31,17,0,448
Afghanistan,04/11/2010,318,0,-2,0,106,32,0,454
Afghanistan,05/11/2010,306,2,1,0,64,48,0,421
Afghanistan,06/11/2010,212,0,-1,0,44,35,0,290
Afghanistan,07/11/2010,288,2,3,0,19,14,0,326
Afghanistan,08/11/2010,210,0,0,0,15,16,0,241
Afghanistan,09/11/2010,281,0,-4,0,50,24,0,351
Afghanistan,10/11/2010,340,0,-2,0,16,17,0,371
Afghanistan,11/11/2010,431,2,1,0,41,41,0,516
Afghanistan,12/11/2010,210,2,0,0,40,19,0,271
Afghanistan,13/11/2010,70,0,-2,0,17,5,0,90
Afghanistan,14/11/2010,260,2,-1,0,-14,27,0,274
Afghanistan,15/11/2010,340,4,3,0,0,30,0,377
Afghanistan,16/11/2010,220,4,-1,0,21,40,0,284
Afghanistan,17/11/2010,245,6,-1,0,39,33,0,322
Afghanistan,18/11/2010,165,4,-1,0,38,21,0,227
Afghanistan,19/11/2010,-1,0,1,0,-6,0,0,-6
Afghanistan,20/11/2010,488,4,-7,0,27,35,0,547
Afghanistan,21/11/2010,289,0,0,0,-4,12,0,297
Afghanistan,22/11/2010,301,0,2,0,2,27,0,332
Afghanistan,23/11/2010,238,0,2,0,79,14,0,333
Afghanistan,24/11/2010,178,0,0,0,78,8,0,264
Afghanistan,25/11/2010,124,2,0,0,17,19,0,162
Afghanistan,26/11/2010,120,4,2,0,39,17,0,182
Afghanistan,27/11/2010,119,0,0,0,45,17,0,181
Afghanistan,28/11/2010,114,2,1,0,5,20,0,142
Afghanistan,29/11/2010,332,0,2,0,80,31,0,445
Afghanistan,30/11/2010,376,0,1,0,58,36,0,471
Albania,01/11/2010,3,0,0,0,0,1,0,4
Albania,02/11/2010,4,0,-9,0,0,0,0,-5
Albania,03/11/2010,7,0,0,0,0,0,0,7
Albania,04/11/2010,3,0,0,0,0,0,0,3
Albania,05/11/2010,-3,0,0,0,0,0,0,-3
Albania,06/11/2010,0,0,0,0,3,0,0,3
Albania,07/11/2010,2,0,0,0,-2,0,0,0
Albania,08/11/2010,0,0,0,0,-4,0,0,-4
Albania,09/11/2010,10,0,0,0,-6,2,0,6
Albania,10/11/2010,21,0,0,0,11,1,0,33
Albania,11/11/2010,11,0,1,0,-4,2,0,10
Albania,12/11/2010,18,0,0,0,21,0,0,39
Albania,13/11/2010,10,0,0,0,9,0,0,19
Albania,14/11/2010,3,0,0,0,0,6,0,9
Albania,15/11/2010,1,0,-1,0,9,3,0,12
Albania,16/11/2010,2,0,0,0,0,1,0,3
Albania,17/11/2010,0,0,0,0,6,0,0,6
Albania,18/11/2010,3,0,0,0,0,0,0,3
Albania,19/11/2010,0,0,-4,0,0,0,0,-4
Albania,20/11/2010,2,0,0,0,0,0,0,2
Albania,21/11/2010,1,0,0,0,0,0,0,1
Albania,22/11/2010,0,0,0,0,0,0,0,0
Albania,23/11/2010,0,0,0,0,0,0,0,0
Albania,24/11/2010,10,0,0,0,6,0,0,16
Albania,25/11/2010,0,0,0,0,0,0,0,0
Albania,26/11/2010,3,0,0,0,0,0,0,3
Albania,27/11/2010,0,0,0,0,-2,0,0,-2
Albania,28/11/2010,4,0,0,0,3,0,0,7
Albania,29/11/2010,6,0,0,0,2,0,0,8
Albania,30/11/2010,0,0,0,0,3,0,0,3
Algeria,01/11/2010,6,0,0,0,3,4,0,13
Algeria,02/11/2010,5,0,0,0,18,1,0,24
Algeria,03/11/2010,7,0,0,0,-1,1,0,7
Algeria,04/11/2010,4,0,0,0,0,0,0,4
Algeria,05/11/2010,6,0,0,0,18,1,0,25
Algeria,06/11/2010,6,0,0,0,0,0,0,6
Algeria,07/11/2010,0,0,0,0,3,0,0,3
Algeria,08/11/2010,32,0,-2,0,6,4,0,40
Algeria,09/11/2010,23,0,0,0,12,0,0,35
Algeria,10/11/2010,11,0,0,0,12,0,0,23
Algeria,11/11/2010,17,0,0,0,-2,2,0,17
Algeria,12/11/2010,3,0,0,0,0,0,0,3
Algeria,13/11/2010,0,0,0,0,0,0,0,0
Algeria,14/11/2010,3,0,0,0,0,4,0,7
Algeria,15/11/2010,1,0,0,0,0,0,0,1
Algeria,16/11/2010,1,0,0,0,0,0,0,1
Algeria,17/11/2010,2,0,0,0,30,2,0,34
Algeria,18/11/2010,7,0,0,0,0,7,0,14
Algeria,19/11/2010,8,0,0,0,0,0,0,8
Algeria,20/11/2010,6,0,0,0,0,0,0,6
Algeria,21/11/2010,1,0,0,0,0,0,0,1
Algeria,22/11/2010,-1,0,0,0,6,0,0,5
Algeria,23/11/2010,17,0,0,0,6,0,0,23
Algeria,24/11/2010,11,0,0,0,0,0,0,11
Algeria,25/11/2010,-1,0,0,0,9,0,0,8
Algeria,26/11/2010,11,0,0,0,7,4,0,22
Algeria,27/11/2010,10,0,0,0,15,0,0,25
Algeria,28/11/2010,6,0,0,0,0,0,0,6
Algeria,29/11/2010,18,0,0,0,-2,0,0,16
Algeria,30/11/2010,0,0,0,0,6,0,0,6
Bangladesh,01/11/2010,7,0,0,0,9,0,0,16
Bangladesh,02/11/2010,26,2,0,0,6,1,0,35
Bangladesh,03/11/2010,22,2,0,0,-1,6,0,29
Bangladesh,04/11/2010,13,2,0,0,-16,6,0,5
Bangladesh,05/11/2010,10,0,0,0,13,5,0,28
Bangladesh,06/11/2010,2,0,0,0,-2,0,0,0
Bangladesh,07/11/2010,12,0,0,0,3,12,0,27
Bangladesh,08/11/2010,18,0,0,0,10,3,0,31
Bangladesh,09/11/2010,-31,0,0,0,22,2,0,-7
Bangladesh,10/11/2010,10,0,0,0,3,7,0,20
Bangladesh,11/11/2010,15,0,-2,0,6,1,0,20
Bangladesh,12/11/2010,4,0,0,0,0,1,0,5
Bangladesh,13/11/2010,6,0,0,0,6,0,0,12
Bangladesh,14/11/2010,4,0,0,0,5,9,0,18
Bangladesh,15/11/2010,19,0,0,0,16,0,0,35
Bangladesh,16/11/2010,34,0,0,0,0,1,0,35
Bangladesh,17/11/2010,5,0,0,0,0,0,0,5
Bangladesh,18/11/2010,11,0,2,0,2,6,0,21
Bangladesh,19/11/2010,4,0,0,0,0,4,0,8
Bangladesh,20/11/2010,17,0,-6,0,-6,4,0,9
Bangladesh,21/11/2010,10,2,0,0,3,0,0,15
Bangladesh,22/11/2010,8,0,1,0,9,0,0,18
Bangladesh,23/11/2010,8,0,-8,0,5,2,0,7
Bangladesh,24/11/2010,8,0,-8,0,6,2,0,8
Bangladesh,25/11/2010,8,0,-1,0,17,1,0,25
Bangladesh,26/11/2010,25,0,0,0,25,4,0,54
Bangladesh,27/11/2010,4,0,2,0,16,7,0,29
Bangladesh,28/11/2010,20,0,-4,0,7,5,0,28
Bangladesh,29/11/2010,16,0,1,0,7,0,0,24
Bangladesh,30/11/2010,14,2,0,0,11,5,0,32
Cameroon,01/11/2010,0,0,0,0,0,0,0,0
Cameroon,02/11/2010,11,0,0,0,0,0,0,11
Cameroon,03/11/2010,3,0,0,0,-2,0,0,1
Cameroon,04/11/2010,8,0,0,0,6,1,0,15
Cameroon,05/11/2010,5,0,0,0,3,1,0,9
Cameroon,06/11/2010,0,0,0,0,0,0,0,0
Cameroon,07/11/2010,0,0,0,0,0,0,0,0
Cameroon,08/11/2010,5,0,0,0,1,1,0,7
Cameroon,09/11/2010,3,0,0,0,0,0,0,3
Cameroon,10/11/2010,-2,0,0,0,0,0,0,-2
Cameroon,11/11/2010,3,0,0,0,9,1,0,13
Cameroon,13/11/2010,0,0,0,0,0,1,0,1
Cameroon,15/11/2010,-4,0,0,0,12,0,0,8
Cameroon,16/11/2010,0,0,0,0,0,0,0,0
Cameroon,17/11/2010,36,0,0,0,-1,1,0,36
Cameroon,18/11/2010,16,0,0,0,3,0,0,19
Cameroon,20/11/2010,0,0,0,0,9,0,0,9
Cameroon,21/11/2010,2,0,0,0,0,0,0,2
Cameroon,22/11/2010,1,0,0,0,0,0,0,1
Cameroon,23/11/2010,0,0,0,0,6,2,0,8
Cameroon,24/11/2010,-3,0,0,0,-2,0,0,-5
Cameroon,25/11/2010,4,0,0,0,9,0,0,13
Cameroon,26/11/2010,1,0,0,0,26,0,0,27
Cameroon,27/11/2010,2,0,0,0,0,0,0,2
Cameroon,28/11/2010,0,0,0,0,0,0,0,0
Cameroon,29/11/2010,0,0,0,0,1,0,0,1
Cameroon,30/11/2010,0,0,0,0,0,0,0,0
China,01/11/2010,125,4,1,0,57,20,0,207
China,02/11/2010,132,0,-5,0,58,20,0,205
China,03/11/2010,158,4,-3,0,50,14,0,223
China,04/11/2010,131,0,0,0,5,25,0,161
China,05/11/2010,125,6,-8,0,56,8,0,187
China,06/11/2010,69,2,-3,0,-17,9,0,60
China,07/11/2010,92,4,0,0,56,11,0,163
China,08/11/2010,241,0,-5,0,100,16,0,352
China,09/11/2010,231,2,2,0,35,20,0,290
China,10/11/2010,236,2,-4,0,35,22,0,291
China,11/11/2010,131,4,-15,0,35,23,0,178
China,12/11/2010,34,4,-1,0,49,3,0,89
China,13/11/2010,85,0,-1,0,-21,12,0,75
China,14/11/2010,100,0,-3,0,-17,8,0,88
China,15/11/2010,130,4,-7,0,62,18,0,207
China,16/11/2010,99,2,-23,0,59,9,0,146
China,17/11/2010,149,0,-24,0,22,25,0,172
China,18/11/2010,139,4,-7,0,66,17,0,219
China,19/11/2010,5,0,-2,0,8,2,0,13
China,20/11/2010,80,0,-4,0,44,11,0,131
China,21/11/2010,131,4,-1,0,32,4,0,170
China,22/11/2010,153,6,-12,0,24,12,0,183
China,23/11/2010,219,0,-5,0,13,14,0,241
China,24/11/2010,247,4,-1,0,-7,11,0,254
China,25/11/2010,176,2,-32,0,40,10,0,196
China,26/11/2010,200,0,-3,0,46,9,0,252
China,27/11/2010,122,6,-6,0,19,10,0,151
China,28/11/2010,192,8,-3,0,11,8,0,216
China,29/11/2010,259,0,-7,0,22,21,0,295
China,30/11/2010,177,2,-6,0,28,22,0,223
Egypt,01/11/2010,152,0,0,0,79,14,0,245
Egypt,02/11/2010,89,0,0,0,66,18,0,173
Egypt,03/11/2010,54,0,0,0,58,10,0,122
Egypt,04/11/2010,57,0,0,0,17,7,0,81
Egypt,05/11/2010,60,0,0,0,23,2,0,85
Egypt,06/11/2010,27,0,0,0,10,1,0,38
Egypt,07/11/2010,6,0,0,0,0,1,0,7
Egypt,08/11/2010,-2,0,0,0,20,15,0,33
Egypt,09/11/2010,38,0,-1,0,43,17,0,97
Egypt,10/11/2010,56,0,0,0,21,4,0,81
Egypt,11/11/2010,59,0,-1,0,16,8,0,82
Egypt,12/11/2010,16,0,0,0,24,0,0,40
Egypt,13/11/2010,-1,0,0,0,24,0,0,23
Egypt,14/11/2010,49,0,2,0,27,4,0,82
Egypt,15/11/2010,43,0,1,0,41,1,0,86
Egypt,16/11/2010,29,0,3,0,34,6,0,72
Egypt,17/11/2010,8,0,2,0,20,8,0,38
Egypt,18/11/2010,31,0,1,0,19,1,0,52
Egypt,19/11/2010,20,0,0,0,6,2,0,28
Egypt,20/11/2010,27,0,-4,0,16,0,0,39
Egypt,21/11/2010,70,4,0,0,57,4,0,135
Egypt,22/11/2010,37,0,1,0,16,2,0,56
Egypt,23/11/2010,34,0,0,0,24,5,0,63
Egypt,24/11/2010,52,0,2,0,12,13,0,79
Egypt,25/11/2010,62,0,-4,0,45,6,0,109
Egypt,26/11/2010,57,0,0,0,63,11,0,131
Egypt,27/11/2010,34,0,0,0,47,4,0,85
Egypt,28/11/2010,109,0,1,0,37,15,0,162
Egypt,29/11/2010,72,0,2,0,16,11,0,101
Egypt,30/11/2010,82,0,6,0,37,12,0,137
Eritrea,01/11/2010,0,0,0,0,0,0,0,0
Eritrea,03/11/2010,1,0,0,0,-4,0,0,-3
Eritrea,04/11/2010,0,0,0,0,0,0,0,0
Eritrea,05/11/2010,0,0,0,0,0,4,0,4
Eritrea,06/11/2010,2,0,0,0,0,0,0,2
Eritrea,07/11/2010,0,0,0,0,3,0,0,3
Eritrea,08/11/2010,5,0,0,0,3,0,0,8
Eritrea,09/11/2010,2,0,0,0,0,0,0,2
Eritrea,10/11/2010,0,0,0,0,0,0,0,0
Eritrea,11/11/2010,0,0,0,0,0,0,0,0
Eritrea,12/11/2010,4,0,0,0,3,0,0,7
Eritrea,13/11/2010,0,0,0,0,3,0,0,3
Eritrea,14/11/2010,0,0,0,0,-2,0,0,-2
Eritrea,15/11/2010,3,0,0,0,0,0,0,3
Eritrea,16/11/2010,0,0,0,0,0,0,0,0
Eritrea,17/11/2010,2,0,0,0,0,0,0,2
Eritrea,18/11/2010,1,0,0,0,0,0,0,1
Eritrea,20/11/2010,0,0,0,0,0,0,0,0
Eritrea,21/11/2010,-3,0,0,0,0,0,0,-3
Eritrea,22/11/2010,2,0,0,0,0,4,0,6
Eritrea,23/11/2010,3,0,0,0,0,0,0,3
Eritrea,24/11/2010,0,0,0,0,-2,0,0,-2
Eritrea,25/11/2010,3,0,0,0,6,2,0,11
Eritrea,26/11/2010,10,0,0,0,4,0,0,14
Eritrea,28/11/2010,0,0,0,0,0,0,0,0
Eritrea,29/11/2010,0,0,0,0,0,0,0,0
Eritrea,30/11/2010,0,0,0,0,0,0,0,0
Georgia,01/11/2010,74,0,0,0,22,12,0,108
Georgia,02/11/2010,50,0,0,0,13,23,0,86
Georgia,03/11/2010,30,0,0,0,7,4,0,41
Georgia,04/11/2010,52,0,0,0,34,8,0,94
Georgia,05/11/2010,57,0,0,0,27,6,0,90
Georgia,06/11/2010,19,0,1,0,17,3,0,40
Georgia,07/11/2010,2,0,0,0,18,1,0,21
Georgia,08/11/2010,39,2,0,0,32,6,0,79
Georgia,09/11/2010,32,0,-2,0,17,2,0,49
Georgia,10/11/2010,35,0,0,0,23,2,0,60
Georgia,11/11/2010,41,0,-2,0,17,4,0,60
Georgia,12/11/2010,22,0,-1,0,-2,2,0,21
Georgia,13/11/2010,2,0,1,0,0,1,0,4
Georgia,14/11/2010,19,0,1,0,5,0,0,25
Georgia,15/11/2010,65,0,-2,0,20,4,0,87
Georgia,16/11/2010,9,0,0,0,20,0,0,29
Georgia,17/11/2010,46,0,-4,0,33,6,0,81
Georgia,18/11/2010,21,2,0,0,34,4,0,61
Georgia,19/11/2010,0,0,0,0,0,0,0,0
Georgia,20/11/2010,29,4,0,0,7,9,0,49
Georgia,21/11/2010,18,0,1,0,4,0,0,23
Georgia,22/11/2010,43,4,0,0,40,14,0,101
Georgia,23/11/2010,24,0,-2,0,30,6,0,58
Georgia,24/11/2010,7,0,0,0,22,4,0,33
Georgia,25/11/2010,33,0,0,0,-2,2,0,33
Georgia,26/11/2010,36,0,0,0,-5,0,0,31
Georgia,27/11/2010,14,0,-2,0,8,2,0,22
Georgia,28/11/2010,30,0,0,0,12,8,0,50
Georgia,29/11/2010,60,2,0,0,15,1,0,78
Georgia,30/11/2010,29,2,3,0,41,10,0,85
India,01/11/2010,71,0,1,0,7,10,0,89
India,02/11/2010,38,0,-2,0,-1,15,0,50
India,03/11/2010,57,4,-3,0,-4,7,0,61
India,04/11/2010,65,2,-3,0,11,10,0,85
India,05/11/2010,62,0,-11,0,16,16,0,83
India,06/11/2010,47,2,-6,0,14,9,0,66
India,07/11/2010,83,0,2,0,22,14,0,121
India,08/11/2010,106,6,-3,0,25,12,0,146
India,09/11/2010,81,0,0,0,-18,4,0,67
India,10/11/2010,146,0,1,0,2,22,0,171
India,11/11/2010,35,0,-2,0,5,5,0,43
India,12/11/2010,55,2,-4,0,-3,4,0,54
India,13/11/2010,54,0,-2,0,-3,2,0,51
India,14/11/2010,31,4,1,0,-14,8,0,30
India,15/11/2010,73,0,-33,0,23,6,0,69
India,16/11/2010,68,0,-1,0,44,3,0,114
India,17/11/2010,43,4,-6,0,1,20,0,62
India,18/11/2010,40,0,-12,0,9,2,0,39
India,19/11/2010,15,0,-6,0,9,0,0,18
India,20/11/2010,29,2,-2,0,34,3,0,66
India,21/11/2010,59,2,-1,0,15,8,0,83
India,22/11/2010,61,0,-6,0,2,8,0,65
India,23/11/2010,70,0,-10,0,9,8,0,77
India,24/11/2010,55,0,-7,0,-5,8,0,51
India,25/11/2010,58,2,-9,0,3,18,0,72
India,26/11/2010,40,0,-1,0,22,3,0,64
India,27/11/2010,43,0,1,0,22,7,0,73
India,28/11/2010,56,2,0,0,-5,0,0,53
India,29/11/2010,76,2,-6,0,9,15,0,96
India,30/11/2010,77,4,0,0,16,6,0,103
Iran,01/11/2010,42,0,0,0,71,2,0,115
Iran,02/11/2010,54,2,1,0,53,1,0,111
Iran,03/11/2010,94,0,-3,0,82,86,0,259
Iran,04/11/2010,63,2,0,0,96,13,0,174
Iran,05/11/2010,50,0,0,0,19,6,0,75
Iran,06/11/2010,61,0,0,0,10,3,0,74
Iran,07/11/2010,78,0,0,0,10,6,0,94
Iran,08/11/2010,150,0,-1,0,58,114,0,321
Iran,09/11/2010,99,2,-8,0,40,25,0,158
Iran,10/11/2010,97,0,-3,0,69,9,0,172
Iran,11/11/2010,82,0,-9,0,32,13,0,118
Iran,12/11/2010,40,0,2,0,1,12,0,55
Iran,13/11/2010,36,0,0,0,4,7,0,47
Iran,14/11/2010,46,0,-1,0,35,3,0,83
Iran,15/11/2010,36,0,0,0,43,10,0,89
Iran,16/11/2010,84,0,3,0,32,8,0,127
Iran,17/11/2010,58,0,-2,0,32,16,0,104
Iran,18/11/2010,109,2,0,0,20,10,0,141
Iran,19/11/2010,20,0,0,0,4,4,0,28
Iran,20/11/2010,88,0,0,0,23,1,0,112
Iran,21/11/2010,84,0,0,0,20,8,0,112
Iran,22/11/2010,89,2,1,0,90,3,0,185
Iran,23/11/2010,67,0,0,0,56,2,0,125
Iran,24/11/2010,81,0,0,0,35,6,0,122
Iran,25/11/2010,50,0,0,0,44,17,0,111
Iran,26/11/2010,96,0,0,0,4,1,0,101
Iran,27/11/2010,63,2,-1,0,32,2,0,98
Iran,28/11/2010,68,0,0,0,37,30,0,135
Iran,29/11/2010,287,2,6,0,147,35,0,477
Iran,30/11/2010,175,0,7,0,108,33,0,323
Iraq,01/11/2010,176,0,0,0,39,17,0,232
Iraq,02/11/2010,194,0,0,0,103,29,0,326
Iraq,03/11/2010,162,2,0,0,94,11,0,269
Iraq,04/11/2010,202,6,-1,0,55,11,0,273
Iraq,05/11/2010,138,0,-1,0,42,19,0,198
Iraq,06/11/2010,93,0,2,0,10,10,0,115
Iraq,07/11/2010,40,2,0,0,27,16,0,85
Iraq,08/11/2010,120,0,1,0,23,32,0,176
Iraq,09/11/2010,131,14,1,0,46,18,0,210
Iraq,10/11/2010,156,14,-7,0,50,5,0,218
Iraq,11/11/2010,208,4,-5,0,62,11,0,280
Iraq,12/11/2010,81,0,1,0,21,7,0,110
Iraq,13/11/2010,10,0,0,0,52,2,0,64
Iraq,14/11/2010,161,2,0,0,45,7,0,215
Iraq,15/11/2010,145,0,0,0,29,10,0,184
Iraq,16/11/2010,118,0,1,0,13,20,0,152
Iraq,17/11/2010,229,0,1,0,108,23,0,361
Iraq,18/11/2010,175,0,0,0,113,38,0,326
Iraq,19/11/2010,4,0,0,0,-2,2,0,4
Iraq,20/11/2010,88,2,1,0,47,5,0,143
Iraq,21/11/2010,119,0,1,0,70,20,0,210
Iraq,22/11/2010,82,0,0,0,67,8,0,157
Iraq,23/11/2010,79,0,0,0,21,6,0,106
Iraq,24/11/2010,115,0,-4,0,30,8,0,149
Iraq,25/11/2010,116,0,0,0,1,24,0,141
Iraq,26/11/2010,119,2,1,0,10,10,0,142
Iraq,27/11/2010,69,0,0,0,19,5,0,93
Iraq,28/11/2010,85,0,0,0,47,12,0,144
Iraq,29/11/2010,214,0,2,0,155,13,0,384
Iraq,30/11/2010,168,0,4,0,109,3,0,284
Morocco,01/11/2010,12,0,0,0,-6,0,0,6
Morocco,02/11/2010,30,0,0,0,1,9,0,40
Morocco,03/11/2010,13,0,-1,0,6,2,0,20
Morocco,04/11/2010,5,0,0,0,13,1,0,19
Morocco,05/11/2010,10,0,0,0,1,0,0,11
Morocco,06/11/2010,0,0,0,0,-4,0,0,-4
Morocco,07/11/2010,9,0,0,0,1,1,0,11
Morocco,08/11/2010,131,0,-4,0,45,24,0,196
Morocco,09/11/2010,137,0,-2,0,32,18,0,185
Morocco,10/11/2010,179,0,-2,0,44,13,0,234
Morocco,11/11/2010,24,0,0,0,17,0,0,41
Morocco,12/11/2010,14,0,0,0,20,1,0,35
Morocco,13/11/2010,14,0,0,0,0,6,0,20
Morocco,14/11/2010,34,0,-2,0,15,9,0,56
Morocco,15/11/2010,45,0,0,0,-2,5,0,48
Morocco,16/11/2010,28,2,0,0,3,4,0,37
Morocco,17/11/2010,35,0,0,0,38,9,0,82
Morocco,18/11/2010,8,0,0,0,15,4,0,27
Morocco,19/11/2010,9,0,0,0,3,0,0,12
Morocco,20/11/2010,32,0,0,0,28,0,0,60
Morocco,21/11/2010,24,0,-2,0,-4,2,0,20
Morocco,22/11/2010,5,0,0,0,6,2,0,13
Morocco,23/11/2010,1,0,0,0,24,0,0,25
Morocco,24/11/2010,25,0,0,0,8,4,0,37
Morocco,25/11/2010,12,0,0,0,9,0,0,21
Morocco,26/11/2010,33,0,0,0,17,2,0,52
Morocco,27/11/2010,20,0,0,0,9,1,0,30
Morocco,28/11/2010,12,0,0,0,2,2,0,16
Morocco,29/11/2010,21,0,0,0,0,2,0,23
Morocco,30/11/2010,0,0,0,0,0,2,0,2
Nigeria,01/11/2010,40,0,-3,0,46,1,0,84
Nigeria,02/11/2010,31,0,1,0,39,6,0,77
Nigeria,03/11/2010,30,0,-1,0,13,10,0,52
Nigeria,04/11/2010,30,0,1,0,12,2,0,45
Nigeria,05/11/2010,10,0,0,0,19,3,0,32
Nigeria,06/11/2010,15,0,0,0,0,2,0,17
Nigeria,07/11/2010,9,2,0,0,6,2,0,19
Nigeria,08/11/2010,29,2,-2,0,58,5,0,92
Nigeria,09/11/2010,35,0,0,0,17,3,0,55
Nigeria,10/11/2010,51,0,-2,0,-5,-2,0,42
Nigeria,11/11/2010,26,0,0,0,17,2,0,45
Nigeria,12/11/2010,30,0,0,0,-10,0,0,20
Nigeria,13/11/2010,6,0,-2,0,3,0,0,7
Nigeria,14/11/2010,15,0,0,0,1,1,0,17
Nigeria,15/11/2010,26,0,0,0,-5,2,0,23
Nigeria,16/11/2010,29,0,0,0,12,10,0,51
Nigeria,17/11/2010,72,0,-3,0,24,2,0,95
Nigeria,18/11/2010,27,0,-4,0,-7,5,0,21
Nigeria,19/11/2010,-1,0,0,0,0,0,0,-1
Nigeria,20/11/2010,15,0,0,0,-2,5,0,18
Nigeria,21/11/2010,23,0,0,0,12,12,0,47
Nigeria,22/11/2010,39,2,-2,0,18,13,0,70
Nigeria,23/11/2010,31,0,0,0,28,5,0,64
Nigeria,24/11/2010,44,0,0,0,10,7,0,61
Nigeria,25/11/2010,11,0,0,0,3,4,0,18
Nigeria,26/11/2010,13,0,0,0,21,2,0,36
Nigeria,27/11/2010,25,0,0,0,21,1,0,47
Nigeria,28/11/2010,4,0,0,0,7,0,0,11
Nigeria,29/11/2010,16,2,0,0,8,5,0,31
Nigeria,30/11/2010,29,0,0,0,0,0,0,29
Pakistan,01/11/2010,123,4,-2,0,23,19,0,167
Pakistan,02/11/2010,67,0,1,0,15,12,0,95
Pakistan,03/11/2010,70,0,2,0,23,6,0,101
Pakistan,04/11/2010,122,0,-4,0,91,8,0,217
Pakistan,05/11/2010,110,0,0,0,29,60,0,199
Pakistan,06/11/2010,103,2,-4,0,22,28,0,151
Pakistan,07/11/2010,135,0,0,0,6,14,0,155
Pakistan,08/11/2010,171,4,14,0,31,28,0,248
Pakistan,09/11/2010,132,2,-3,0,46,7,0,184
Pakistan,10/11/2010,142,2,0,0,64,4,0,212
Pakistan,11/11/2010,88,2,-2,0,47,0,0,135
Pakistan,12/11/2010,51,0,-1,0,-5,1,0,46
Pakistan,13/11/2010,83,0,0,0,33,10,0,126
Pakistan,14/11/2010,41,2,0,0,1,11,0,55
